"hgnc_symbol","ensembl_peptide_id"
"YTHDF3","ENSP00000478825"
"YTHDF3","ENSP00000483659"
"YTHDF3","ENSP00000481476"
"ZFP42","ENSP00000424662"
"ZFP42","ENSP00000317686"
"ZFP42","ENSP00000483363"
"ZNF831","ENSP00000490240"
"ZNF831","ENSP00000360069"
"WWC2","ENSP00000384222"
"WWC2","ENSP00000423238"
"WWC2","ENSP00000425054"
"WWC2","ENSP00000398577"
"WWC2","ENSP00000393342"
"WWC2","ENSP00000413521"
"WWC2","ENSP00000427569"
"WWC2","ENSP00000420835"
"SERPINH1","ENSP00000434657"
"SERPINH1","ENSP00000431384"
"SERPINH1","ENSP00000497544"
"SERPINH1","ENSP00000434964"
"SERPINH1","ENSP00000435936"
"SERPINH1","ENSP00000434482"
"SERPINH1","ENSP00000436305"
"SERPINH1","ENSP00000350894"
"SERPINH1","ENSP00000436040"
"SERPINH1","ENSP00000434412"
"SERPINH1","ENSP00000431827"
"SERPINH1","ENSP00000432007"
"SERPINH1","ENSP00000435452"
"SERPINH1","ENSP00000437108"
"SERPINH1","ENSP00000433532"
"SERPINH1","ENSP00000436306"
"SOWAHC","ENSP00000365830"
"VPS26A","ENSP00000362480"
"VPS26A","ENSP00000378532"
"VPS26A","ENSP00000473746"
"VPS26A","ENSP00000263559"
"VPS26A","ENSP00000474611"
"SLITRK3","ENSP00000420091"
"SLITRK3","ENSP00000241274"
"SLITRK3","ENSP00000419611"
"SUPT5H","ENSP00000471561"
"SUPT5H","ENSP00000470252"
"SUPT5H","ENSP00000384505"
"SUPT5H","ENSP00000472675"
"SUPT5H","ENSP00000404029"
"SUPT5H","ENSP00000470595"
"SUPT5H","ENSP00000352117"
"SUPT5H","ENSP00000469090"
"SUPT5H","ENSP00000469915"
"TVP23B","ENSP00000460239"
"TVP23B","ENSP00000460797"
"TVP23B","ENSP00000462334"
"TVP23B","ENSP00000467001"
"TVP23B","ENSP00000305654"
"TVP23B","ENSP00000463400"
"TVP23B","ENSP00000465872"
"TSPAN15","ENSP00000362387"
"TSPAN15","ENSP00000404528"
"TNIK","ENSP00000399511"
"TNIK","ENSP00000345352"
"TNIK","ENSP00000284483"
"TNIK","ENSP00000418156"
"TNIK","ENSP00000349880"
"TNIK","ENSP00000418916"
"TNIK","ENSP00000418378"
"TNIK","ENSP00000419990"
"TNIK","ENSP00000417338"
"TNIK","ENSP00000419308"
"SENP3-EIF4A1","ENSP00000483614"
"TRAPPC11","ENSP00000335371"
"TRAPPC11","ENSP00000422915"
"TRAPPC11","ENSP00000421004"
"TRAPPC11","ENSP00000349738"
"TM7SF3","ENSP00000342322"
"TM7SF3","ENSP00000445756"
"TM7SF3","ENSP00000440146"
"TM7SF3","ENSP00000444362"
"TM7SF3","ENSP00000439318"
"TM7SF3","ENSP00000440736"
"TM7SF3","ENSP00000441924"
"TM7SF3","ENSP00000445156"
"TM7SF3","ENSP00000442617"
"TM7SF3","ENSP00000440323"
"TM7SF3","ENSP00000441027"
"TM7SF3","ENSP00000444632"
"TM7SF3","ENSP00000438848"
"TM7SF3","ENSP00000440262"
"TM7SF3","ENSP00000439987"
"STRIP2","ENSP00000249344"
"STRIP2","ENSP00000392393"
"SCRT1","ENSP00000455711"
"ZNF280B","ENSP00000485750"
"ZNF280B","ENSP00000480958"
"ZNF280B","ENSP00000481008"
"SLC30A4","ENSP00000261867"
"TIMM50","ENSP00000445806"
"TIMM50","ENSP00000472476"
"TIMM50","ENSP00000475531"
"TIMM50","ENSP00000472524"
"TIMM50","ENSP00000472723"
"TIMM50","ENSP00000472184"
"TIMM50","ENSP00000470896"
"TIMM50","ENSP00000469052"
"TIMM50","ENSP00000472904"
"TIMM50","ENSP00000472920"
"TIMM50","ENSP00000470994"
"TIMM50","ENSP00000471142"
"TBC1D7","ENSP00000475727"
"TBC1D7","ENSP00000401438"
"TBC1D7","ENSP00000348813"
"TBC1D7","ENSP00000368602"
"TBC1D7","ENSP00000343100"
"TBC1D7","ENSP00000368609"
"TBC1D7","ENSP00000475191"
"TBC1D7","ENSP00000404680"
"TBC1D7","ENSP00000414292"
"TBC1D7","ENSP00000394425"
"TBC1D7","ENSP00000417005"
"TBC1D7","ENSP00000412102"
"TBC1D7","ENSP00000414101"
"TBC1D7","ENSP00000401339"
"TBC1D7","ENSP00000368593"
"TBC1D7","ENSP00000475355"
"TBC1D7","ENSP00000475795"
"TBC1D7","ENSP00000476109"
"TBC1D7","ENSP00000475469"
"SOX15","ENSP00000439311"
"SOX15","ENSP00000355354"
"SOX15","ENSP00000458286"
"SRC","ENSP00000508666"
"SRC","ENSP00000510370"
"SRC","ENSP00000509325"
"SRC","ENSP00000362680"
"SRC","ENSP00000362668"
"SRC","ENSP00000362659"
"SRC","ENSP00000350941"
"SLC44A3","ENSP00000389143"
"SLC44A3","ENSP00000271227"
"SLC44A3","ENSP00000433641"
"SLC44A3","ENSP00000431836"
"SLC44A3","ENSP00000432789"
"SLC44A3","ENSP00000410832"
"SLC44A3","ENSP00000436661"
"SLC44A3","ENSP00000434457"
"SLC44A3","ENSP00000432880"
"SHBG","ENSP00000458875"
"SHBG","ENSP00000458816"
"SHBG","ENSP00000459999"
"SHBG","ENSP00000458181"
"SHBG","ENSP00000458559"
"SHBG","ENSP00000461133"
"SHBG","ENSP00000459620"
"SHBG","ENSP00000458719"
"SHBG","ENSP00000345675"
"SHBG","ENSP00000393426"
"SHBG","ENSP00000369816"
"SHBG","ENSP00000388867"
"SHBG","ENSP00000458199"
"SHBG","ENSP00000461162"
"SHBG","ENSP00000458973"
"SHBG","ENSP00000458858"
"SHBG","ENSP00000459826"
"SHBG","ENSP00000461743"
"SHBG","ENSP00000460219"
"SQOR","ENSP00000456019"
"SQOR","ENSP00000457592"
"SQOR","ENSP00000456979"
"SQOR","ENSP00000456075"
"SQOR","ENSP00000260324"
"SQOR","ENSP00000457937"
"SQOR","ENSP00000454520"
"SQOR","ENSP00000454953"
"TMTC2","ENSP00000322300"
"TMTC2","ENSP00000448292"
"TMTC2","ENSP00000448630"
"TMTC2","ENSP00000447609"
"ZCCHC18","ENSP00000473824"
"ZCCHC18","ENSP00000498828"
"TAF7L","ENSP00000361998"
"TAF7L","ENSP00000320283"
"TAF7L","ENSP00000349235"
"SLC39A4","ENSP00000276833"
"SLC39A4","ENSP00000301305"
"SLC39A4","ENSP00000434512"
"SLC22A11","ENSP00000366809"
"SLC22A11","ENSP00000301891"
"SLC22A11","ENSP00000366804"
"SLC22A11","ENSP00000394043"
"SLC22A11","ENSP00000413508"
"TNFRSF12A","ENSP00000458898"
"TNFRSF12A","ENSP00000326737"
"TNFRSF12A","ENSP00000343894"
"TNFRSF12A","ENSP00000458305"
"TNFRSF12A","ENSP00000460610"
"TNFRSF12A","ENSP00000461756"
"USP8","ENSP00000453206"
"USP8","ENSP00000379721"
"USP8","ENSP00000412682"
"USP8","ENSP00000454003"
"USP8","ENSP00000302239"
"USP8","ENSP00000452950"
"USP8","ENSP00000485810"
"USP8","ENSP00000453427"
"USP8","ENSP00000457345"
"USP8","ENSP00000454059"
"USP8","ENSP00000453320"
"USP8","ENSP00000453460"
"SLC22A12","ENSP00000366790"
"SLC22A12","ENSP00000366795"
"SLC22A12","ENSP00000366797"
"SLC22A12","ENSP00000438437"
"SLC22A12","ENSP00000336836"
"VPS28","ENSP00000366565"
"VPS28","ENSP00000434064"
"VPS28","ENSP00000434556"
"VPS28","ENSP00000292510"
"VPS28","ENSP00000433228"
"VPS28","ENSP00000436102"
"VPS28","ENSP00000431243"
"VPS28","ENSP00000434393"
"VPS28","ENSP00000432395"
"TARM1","ENSP00000479062"
"TYSND1","ENSP00000335673"
"TYSND1","ENSP00000287078"
"SSX1","ENSP00000366118"
"SPIRE1","ENSP00000387266"
"SPIRE1","ENSP00000387226"
"SPIRE1","ENSP00000309661"
"SPIRE1","ENSP00000404752"
"SPIRE1","ENSP00000407050"
"SPIRE1","ENSP00000466531"
"SPIRE1","ENSP00000401392"
"SPIRE1","ENSP00000467103"
"SPIRE1","ENSP00000467943"
"TMCC3","ENSP00000261226"
"TMCC3","ENSP00000449888"
"TMCC3","ENSP00000450078"
"ZNF81","ENSP00000341151"
"ZNF81","ENSP00000366153"
"ZNF81","ENSP00000334641"
"ZNF81","ENSP00000366149"
"ZNF212","ENSP00000338572"
"ZNF212","ENSP00000418281"
"ZNF212","ENSP00000418167"
"ZNF212","ENSP00000419419"
"ZNF212","ENSP00000419261"
"TMEM177","ENSP00000385966"
"TMEM177","ENSP00000272521"
"TMEM177","ENSP00000405898"
"TMEM177","ENSP00000386430"
"TMEM177","ENSP00000402661"
"SOX10","ENSP00000498686"
"SOX10","ENSP00000399777"
"SOX10","ENSP00000513596"
"SOX10","ENSP00000354130"
"SOX10","ENSP00000380093"
"SOX10","ENSP00000510381"
"SOX10","ENSP00000414853"
"TNFSF9","ENSP00000245817"
"TOMM5","ENSP00000438585"
"TOMM5","ENSP00000313584"
"TOMM5","ENSP00000367004"
"TOMM5","ENSP00000384411"
"TOMM5","ENSP00000438204"
"TRIP10","ENSP00000471203"
"TRIP10","ENSP00000320493"
"TRIP10","ENSP00000320117"
"TRIP10","ENSP00000472580"
"TRIP10","ENSP00000469360"
"TRIP10","ENSP00000471056"
"TMEM184B","ENSP00000355210"
"TMEM184B","ENSP00000413085"
"TMEM184B","ENSP00000354441"
"TMEM184B","ENSP00000488878"
"TMEM184B","ENSP00000399073"
"TMEM184B","ENSP00000393918"
"TMC4","ENSP00000479689"
"TMC4","ENSP00000483221"
"SAT2","ENSP00000269298"
"SAT2","ENSP00000459985"
"SAT2","ENSP00000458818"
"SAT2","ENSP00000458385"
"TRMT10B","ENSP00000366982"
"TRMT10B","ENSP00000444997"
"TRMT10B","ENSP00000297994"
"TRMT10B","ENSP00000446050"
"TRMT10B","ENSP00000445362"
"TRMT10B","ENSP00000444612"
"TRMT10B","ENSP00000437395"
"TRMT10B","ENSP00000366983"
"ZZZ3","ENSP00000359837"
"ZZZ3","ENSP00000359834"
"ZZZ3","ENSP00000393779"
"ZZZ3","ENSP00000392408"
"SEPTIN6","ENSP00000353278"
"SEPTIN6","ENSP00000346169"
"SEPTIN6","ENSP00000435818"
"SEPTIN6","ENSP00000418715"
"SEPTIN6","ENSP00000346397"
"SEPTIN6","ENSP00000341524"
"SEPTIN6","ENSP00000378108"
"TNFAIP1","ENSP00000440749"
"TNFAIP1","ENSP00000464637"
"TNFAIP1","ENSP00000226225"
"TNFAIP1","ENSP00000464515"
"TNFAIP1","ENSP00000466301"
"SLC45A4","ENSP00000429059"
"SLC45A4","ENSP00000428137"
"SLC45A4","ENSP00000024061"
"SLC45A4","ENSP00000429033"
"SLC45A4","ENSP00000429974"
"TARM1","ENSP00000479824"
"SLC25A51","ENSP00000366945"
"SLC25A51","ENSP00000242275"
"SHB","ENSP00000366936"
"TMEM199","ENSP00000462356"
"TMEM199","ENSP00000462195"
"TMEM199","ENSP00000292114"
"TMEM199","ENSP00000465232"
"SLC35E4","ENSP00000339626"
"SLC35E4","ENSP00000384377"
"SLC35E4","ENSP00000413552"
"TMEM200C","ENSP00000372982"
"TMEM200C","ENSP00000463375"
"SH2D3A","ENSP00000245908"
"SH2D3A","ENSP00000393303"
"SH2D3A","ENSP00000470700"
"SH2B3","ENSP00000345492"
"SH2B3","ENSP00000473529"
"SH2B3","ENSP00000440597"
"TMC4","ENSP00000484205"
"SLC28A1","ENSP00000341629"
"SLC28A1","ENSP00000443752"
"SLC28A1","ENSP00000378074"
"SLC28A1","ENSP00000286749"
"TNFSF14","ENSP00000245912"
"TNFSF14","ENSP00000502837"
"TNFSF14","ENSP00000469049"
"USP17L10","ENSP00000403760"
"SOX2","ENSP00000323588"
"UCK1","ENSP00000361284"
"UCK1","ENSP00000361285"
"UCK1","ENSP00000432363"
"UCK1","ENSP00000361282"
"UCK1","ENSP00000361289"
"TMC4","ENSP00000482528"
"SLC14A1","ENSP00000479595"
"SLC14A1","ENSP00000465029"
"SLC14A1","ENSP00000442180"
"SLC14A1","ENSP00000318546"
"SLC14A1","ENSP00000412309"
"SLC14A1","ENSP00000466273"
"SLC14A1","ENSP00000465702"
"SLC14A1","ENSP00000441998"
"SLC14A1","ENSP00000385320"
"SLC14A1","ENSP00000467898"
"SLC14A1","ENSP00000470055"
"SLC14A1","ENSP00000390637"
"SLC14A1","ENSP00000468763"
"SLC14A1","ENSP00000470476"
"SLC14A1","ENSP00000465044"
"SLC14A1","ENSP00000465150"
"VAV3","ENSP00000359073"
"VAV3","ENSP00000432540"
"VAV3","ENSP00000432865"
"VAV3","ENSP00000394897"
"VAV3","ENSP00000434944"
"VAV3","ENSP00000431544"
"VAV3","ENSP00000433559"
"SFTPD","ENSP00000361366"
"SFTPD","ENSP00000394325"
"ZNF783","ENSP00000410890"
"ZNF783","ENSP00000367291"
"ZNF783","ENSP00000418666"
"TMEM14C","ENSP00000444561"
"TMEM14C","ENSP00000229563"
"TMEM254","ENSP00000361351"
"TMEM254","ENSP00000482766"
"TMEM254","ENSP00000361355"
"TMEM254","ENSP00000361349"
"TMEM254","ENSP00000361348"
"TMEM254","ENSP00000361347"
"TMEM254","ENSP00000393450"
"TMEM14B","ENSP00000478448"
"TMEM14B","ENSP00000417416"
"TMEM14B","ENSP00000419208"
"TMEM14B","ENSP00000417095"
"TMEM14B","ENSP00000419156"
"TMEM14B","ENSP00000418334"
"TMEM14B","ENSP00000418730"
"TMEM14B","ENSP00000368858"
"TMEM14B","ENSP00000368845"
"TMEM14B","ENSP00000419806"
"TMEM14B","ENSP00000420580"
"TMEM14B","ENSP00000420172"
"TMEM14B","ENSP00000420658"
"TMEM14B","ENSP00000418927"
"TMEM14B","ENSP00000419731"
"TUG1","ENSP00000501406"
"UBE3A","ENSP00000489625"
"UBE3A","ENSP00000490111"
"UBE3A","ENSP00000490258"
"UBE3A","ENSP00000490557"
"UBE3A","ENSP00000490563"
"UBE3A","ENSP00000411258"
"UBE3A","ENSP00000497572"
"UBE3A","ENSP00000486349"
"UBE3A","ENSP00000497549"
"UBE3A","ENSP00000497594"
"UBE3A","ENSP00000401265"
"UBE3A","ENSP00000457771"
"UBE3A","ENSP00000487178"
"UBE3A","ENSP00000473822"
"UBE3A","ENSP00000502703"
"UBE3A","ENSP00000487217"
"UBE3A","ENSP00000486388"
"UBE3A","ENSP00000485958"
"UBE3A","ENSP00000487148"
"UBE3A","ENSP00000487552"
"UBE3A","ENSP00000486900"
"UBE3A","ENSP00000485732"
"UBE3A","ENSP00000486601"
"UBE3A","ENSP00000486066"
"ZNF561","ENSP00000402974"
"ZNF561","ENSP00000393074"
"ZNF561","ENSP00000303915"
"ZNF561","ENSP00000370284"
"ZNF561","ENSP00000392013"
"ZNF561","ENSP00000405257"
"ZNF561","ENSP00000406079"
"ZNF561","ENSP00000391503"
"ZNF561","ENSP00000397599"
"ZNF561","ENSP00000408053"
"TARM1","ENSP00000480377"
"SNN","ENSP00000329287"
"ST6GALNAC4","ENSP00000336733"
"ST6GALNAC4","ENSP00000355130"
"SIGLEC15","ENSP00000374125"
"SIGLEC15","ENSP00000443509"
"SIGLEC15","ENSP00000466774"
"SLC24A4","ENSP00000376948"
"SLC24A4","ENSP00000431840"
"SLC24A4","ENSP00000502715"
"SLC24A4","ENSP00000433302"
"SLC24A4","ENSP00000452099"
"SLC24A4","ENSP00000432464"
"ZNF562","ENSP00000410734"
"ZNF562","ENSP00000293648"
"ZNF562","ENSP00000464716"
"ZNF562","ENSP00000466728"
"ZNF562","ENSP00000468039"
"ZNF562","ENSP00000466911"
"ZNF562","ENSP00000466039"
"ZNF562","ENSP00000468775"
"TLCD4","ENSP00000359222"
"TLCD4","ENSP00000395364"
"TLCD4","ENSP00000417043"
"S1PR1","ENSP00000498194"
"S1PR1","ENSP00000305416"
"S1PR1","ENSP00000497175"
"S1PR1","ENSP00000498038"
"S1PR1","ENSP00000497478"
"TTYH1","ENSP00000479779"
"TTYH1","ENSP00000481138"
"TTYH1","ENSP00000484548"
"TTYH1","ENSP00000483823"
"TTYH1","ENSP00000482372"
"ZNF782","ENSP00000419397"
"ZNF782","ENSP00000440624"
"ZNF782","ENSP00000417577"
"ZNF782","ENSP00000419978"
"WTAP","ENSP00000351141"
"WTAP","ENSP00000497840"
"WTAP","ENSP00000484404"
"WTAP","ENSP00000479438"
"WTAP","ENSP00000487338"
"WTAP","ENSP00000336911"
"TSPAN12","ENSP00000222747"
"TSPAN12","ENSP00000397411"
"TSPAN12","ENSP00000397699"
"TSPAN12","ENSP00000411158"
"TSPAN12","ENSP00000399059"
"TSPAN12","ENSP00000404942"
"TSPAN12","ENSP00000388819"
"ZNF552","ENSP00000472459"
"ZNF552","ENSP00000375582"
"ZNF552","ENSP00000470362"
"SAP30","ENSP00000296504"
"ZNF587B","ENSP00000499083"
"ZNF587B","ENSP00000472004"
"ZNF587B","ENSP00000392410"
"ZNF587B","ENSP00000469623"
"ZNF587","ENSP00000345479"
"ZNF587","ENSP00000393865"
"TCP1","ENSP00000317334"
"TCP1","ENSP00000439447"
"TCP1","ENSP00000390159"
"TCP1","ENSP00000376008"
"TCP1","ENSP00000441345"
"TCP1","ENSP00000440617"
"TCP1","ENSP00000442185"
"TCP1","ENSP00000444423"
"TCP1","ENSP00000439671"
"TCP1","ENSP00000437840"
"TCP1","ENSP00000442856"
"ZNF417","ENSP00000472352"
"ZNF417","ENSP00000311319"
"ZNF417","ENSP00000472272"
"ZNF417","ENSP00000471689"
"ZNF417","ENSP00000471325"
"ZNF417","ENSP00000471471"
"ZNF417","ENSP00000469176"
"ZNF256","ENSP00000282308"
"ZNF256","ENSP00000472858"
"TLCD2","ENSP00000331965"
"SERPINF2","ENSP00000321853"
"SERPINF2","ENSP00000403877"
"SERPINF2","ENSP00000402056"
"SERPINF2","ENSP00000402286"
"SERPINF2","ENSP00000371493"
"SERPINF1","ENSP00000461660"
"SERPINF1","ENSP00000254722"
"SERPINF1","ENSP00000459107"
"SERPINF1","ENSP00000461214"
"SERPINF1","ENSP00000460905"
"SERPINF1","ENSP00000459869"
"SERPINF1","ENSP00000460842"
"SERPINF1","ENSP00000458484"
"SERPINF1","ENSP00000461405"
"TARM1","ENSP00000478822"
"SIGLEC11","ENSP00000412361"
"SIGLEC11","ENSP00000398891"
"SIGLEC11","ENSP00000407387"
"SEPTIN10","ENSP00000349116"
"SEPTIN10","ENSP00000380824"
"SEPTIN10","ENSP00000380826"
"SEPTIN10","ENSP00000407790"
"SEPTIN10","ENSP00000396728"
"SEPTIN10","ENSP00000446331"
"SEPTIN10","ENSP00000399270"
"SEPTIN10","ENSP00000445707"
"SEPTIN10","ENSP00000416597"
"SEPTIN10","ENSP00000441218"
"SEPTIN10","ENSP00000396051"
"SEPTIN10","ENSP00000408392"
"SBNO2","ENSP00000488808"
"SBNO2","ENSP00000482802"
"SBNO2","ENSP00000488286"
"SBNO2","ENSP00000488832"
"SBNO2","ENSP00000488079"
"SBNO2","ENSP00000488056"
"SBNO2","ENSP00000477651"
"SMYD4","ENSP00000304360"
"SMYD4","ENSP00000460921"
"SMYD4","ENSP00000459819"
"SMYD4","ENSP00000461089"
"SMYD4","ENSP00000459129"
"VRK3","ENSP00000324636"
"VRK3","ENSP00000366210"
"VRK3","ENSP00000469880"
"VRK3","ENSP00000472217"
"VRK3","ENSP00000470156"
"VRK3","ENSP00000473171"
"VRK3","ENSP00000471061"
"VRK3","ENSP00000472541"
"VRK3","ENSP00000473222"
"VRK3","ENSP00000469710"
"VRK3","ENSP00000469325"
"VRK3","ENSP00000469802"
"VRK3","ENSP00000471661"
"VRK3","ENSP00000468979"
"VRK3","ENSP00000470940"
"VRK3","ENSP00000469400"
"VRK3","ENSP00000469092"
"VRK3","ENSP00000470359"
"TOMM20L","ENSP00000451683"
"TOMM20L","ENSP00000354204"
"SLBP","ENSP00000417686"
"SLBP","ENSP00000406322"
"SLBP","ENSP00000316490"
"SLBP","ENSP00000426891"
"SLBP","ENSP00000418658"
"SLBP","ENSP00000417359"
"ZNF195","ENSP00000432720"
"ZNF195","ENSP00000346613"
"ZNF195","ENSP00000382511"
"ZNF195","ENSP00000344483"
"ZNF195","ENSP00000477630"
"ZNF195","ENSP00000387998"
"ZNF195","ENSP00000005082"
"ZNF195","ENSP00000435828"
"ZNF195","ENSP00000414353"
"ZNF195","ENSP00000431937"
"ZNF195","ENSP00000436384"
"ZNF195","ENSP00000435741"
"ZNF195","ENSP00000433911"
"ZNF195","ENSP00000434361"
"ZNF195","ENSP00000434715"
"ZNF195","ENSP00000390663"
"ZNF195","ENSP00000437265"
"ZNF195","ENSP00000435093"
"ZNF195","ENSP00000482411"
"ZNF195","ENSP00000434006"
"ZNF195","ENSP00000432552"
"ZNF195","ENSP00000435153"
"SH3BP1","ENSP00000411979"
"SH3BP1","ENSP00000497104"
"SH3BP1","ENSP00000494748"
"SH3BP1","ENSP00000498037"
"TRPS1","ENSP00000379065"
"TRPS1","ENSP00000220888"
"TRPS1","ENSP00000428910"
"TRPS1","ENSP00000428680"
"TRPS1","ENSP00000428121"
"TRPS1","ENSP00000429174"
"TRPS1","ENSP00000430803"
"TRPS1","ENSP00000379063"
"TRPS1","ENSP00000430383"
"TRPS1","ENSP00000405028"
"TRPS1","ENSP00000400360"
"TRPS1","ENSP00000492037"
"TBR1","ENSP00000374205"
"TBR1","ENSP00000393934"
"TBR1","ENSP00000387023"
"SOX9","ENSP00000245479"
"SNX1","ENSP00000452651"
"SNX1","ENSP00000452652"
"SNX1","ENSP00000453785"
"SNX1","ENSP00000369638"
"SNX1","ENSP00000261889"
"SNX1","ENSP00000452759"
"SNX1","ENSP00000486714"
"SNX1","ENSP00000453567"
"SNX1","ENSP00000452668"
"SNX1","ENSP00000452852"
"SNX1","ENSP00000452931"
"TARM1","ENSP00000479374"
"ZDHHC9","ENSP00000349689"
"ZDHHC9","ENSP00000360103"
"ZDHHC9","ENSP00000406165"
"ZDHHC9","ENSP00000383991"
"SPOP","ENSP00000425905"
"SPOP","ENSP00000377001"
"SPOP","ENSP00000240327"
"SPOP","ENSP00000499562"
"SPOP","ENSP00000424119"
"SPOP","ENSP00000499367"
"SPOP","ENSP00000426986"
"SPOP","ENSP00000499537"
"SPOP","ENSP00000499333"
"SPOP","ENSP00000420908"
"SPOP","ENSP00000423284"
"SPOP","ENSP00000420960"
"SPOP","ENSP00000425604"
"SPOP","ENSP00000426262"
"SPOP","ENSP00000426537"
"SPOP","ENSP00000422609"
"SPOP","ENSP00000425410"
"SPOP","ENSP00000427419"
"SPOP","ENSP00000423076"
"TGFBR3","ENSP00000433477"
"TGFBR3","ENSP00000359426"
"TGFBR3","ENSP00000436127"
"TGFBR3","ENSP00000434994"
"TGFBR3","ENSP00000432638"
"TGFBR3","ENSP00000395975"
"TGFBR3","ENSP00000212355"
"UTP14A","ENSP00000388669"
"UTP14A","ENSP00000377944"
"UTP14A","ENSP00000413187"
"SLC37A3","ENSP00000417365"
"SLC37A3","ENSP00000343358"
"SLC37A3","ENSP00000397481"
"SLC37A3","ENSP00000321498"
"SLC37A3","ENSP00000418610"
"SLC37A3","ENSP00000418158"
"SLC37A3","ENSP00000418136"
"SLC37A3","ENSP00000417380"
"SLC37A3","ENSP00000417447"
"SLC37A3","ENSP00000417461"
"SLC37A3","ENSP00000419285"
"SLC37A3","ENSP00000420771"
"SLC37A3","ENSP00000419701"
"SLC37A3","ENSP00000418585"
"SLC37A3","ENSP00000417449"
"SLC37A3","ENSP00000419024"
"SLC37A3","ENSP00000419410"
"SLC37A3","ENSP00000417181"
"TMC4","ENSP00000481281"
"SNX22","ENSP00000323435"
"SNX22","ENSP00000452692"
"TMC4","ENSP00000477927"
"ST3GAL2","ENSP00000345477"
"ST3GAL2","ENSP00000377257"
"SZT2","ENSP00000361528"
"SZT2","ENSP00000489255"
"SZT2","ENSP00000457168"
"SZT2","ENSP00000386070"
"SZT2","ENSP00000492385"
"SZT2","ENSP00000492726"
"SLC49A4","ENSP00000261038"
"SLC49A4","ENSP00000418554"
"SERPINB2","ENSP00000385397"
"SERPINB2","ENSP00000401645"
"SERPINB2","ENSP00000299502"
"SERPINB2","ENSP00000402386"
"SERPINB2","ENSP00000397096"
"SCAF11","ENSP00000358374"
"SCAF11","ENSP00000449812"
"SCAF11","ENSP00000448864"
"SCAF11","ENSP00000477742"
"SCAF11","ENSP00000446746"
"SCAF11","ENSP00000478596"
"SCAF11","ENSP00000266589"
"SCAF11","ENSP00000378840"
"SCAF11","ENSP00000378839"
"SEMA5B","ENSP00000497595"
"SEMA5B","ENSP00000400828"
"SEMA5B","ENSP00000350215"
"SEMA5B","ENSP00000417570"
"SEMA5B","ENSP00000496878"
"SEMA5B","ENSP00000377208"
"SEMA5B","ENSP00000401056"
"SEMA5B","ENSP00000401038"
"SEMA5B","ENSP00000389588"
"SEMA5B","ENSP00000479602"
"SEMA5B","ENSP00000195173"
"TCEAL3","ENSP00000361711"
"TCEAL3","ENSP00000243286"
"TCEAL3","ENSP00000361710"
"SPOPL","ENSP00000280098"
"SPOPL","ENSP00000410201"
"SPOPL","ENSP00000396006"
"SERPINB8","ENSP00000331368"
"SERPINB8","ENSP00000438328"
"SERPINB8","ENSP00000381072"
"SERPINB8","ENSP00000489949"
"SERPINB8","ENSP00000381075"
"SERPINB8","ENSP00000414580"
"SERPINB8","ENSP00000393456"
"SERPINB8","ENSP00000295211"
"SERPINB8","ENSP00000478199"
"SYT3","ENSP00000469834"
"SYT3","ENSP00000340914"
"SYT3","ENSP00000468982"
"SYT3","ENSP00000469398"
"SYT3","ENSP00000469637"
"TMEM163","ENSP00000281924"
"XPNPEP2","ENSP00000360147"
"SASH3","ENSP00000349359"
"TALDO1","ENSP00000435042"
"TALDO1","ENSP00000437098"
"TALDO1","ENSP00000433501"
"TALDO1","ENSP00000321259"
"ZFP82","ENSP00000468212"
"ZFP82","ENSP00000431265"
"TNFRSF14","ENSP00000486250"
"TNFRSF14","ENSP00000487464"
"TNFRSF14","ENSP00000486883"
"TNFRSF14","ENSP00000485902"
"TNFRSF14","ENSP00000485884"
"TNFRSF14","ENSP00000478308"
"TNFRSF14","ENSP00000485988"
"TST","ENSP00000385828"
"TST","ENSP00000478739"
"TST","ENSP00000249042"
"TST","ENSP00000400764"
"SERTAD1","ENSP00000350633"
"TMEM268","ENSP00000363161"
"TMEM268","ENSP00000288502"
"TEX48","ENSP00000490169"
"TEX48","ENSP00000490263"
"TRIP4","ENSP00000261884"
"TRIP4","ENSP00000452675"
"TRIP4","ENSP00000453106"
"TRIP4","ENSP00000453276"
"TRIP4","ENSP00000454558"
"TRIP4","ENSP00000452764"
"TTC34","ENSP00000483029"
"TEAD2","ENSP00000472109"
"TEAD2","ENSP00000469640"
"TEAD2","ENSP00000469672"
"TEAD2","ENSP00000310701"
"TEAD2","ENSP00000366419"
"TEAD2","ENSP00000437928"
"TEAD2","ENSP00000471743"
"TEAD2","ENSP00000472397"
"SLC25A22","ENSP00000322020"
"SLC25A22","ENSP00000486058"
"SLC25A22","ENSP00000437236"
"SLC25A22","ENSP00000431829"
"SLC25A22","ENSP00000486512"
"SLC25A22","ENSP00000435862"
"SLC25A22","ENSP00000485719"
"SLC25A22","ENSP00000431466"
"SLC25A22","ENSP00000437045"
"SLC25A22","ENSP00000432222"
"SLC25A22","ENSP00000434287"
"SLC25A22","ENSP00000435402"
"SLC25A22","ENSP00000433780"
"SLC25A22","ENSP00000434479"
"SLC25A22","ENSP00000436745"
"SLC25A22","ENSP00000433655"
"SLC25A22","ENSP00000487237"
"SLC25A22","ENSP00000392749"
"SLC25A22","ENSP00000432817"
"SLC25A22","ENSP00000486434"
"SLC25A22","ENSP00000433028"
"SLC25A22","ENSP00000434850"
"TM4SF4","ENSP00000305852"
